Player,Player_ID,Player_NFL_Link,Player_NCAA_Link
Allen Carter,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/allen-carter-1.html
Frank Oliver,,http://www.pro-football-reference.com,
Steve Luke,,http://www.pro-football-reference.com,
Champ Henson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/champ-henson-1.html
Pat Donovan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/pat-donovan-1.html
Steve Burks,,http://www.pro-football-reference.com,
John Starkebaum,,http://www.pro-football-reference.com,
Paul Linford,,http://www.pro-football-reference.com,
Craig Hertwig,,http://www.pro-football-reference.com,
Rick Upchurch,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/rick-upchurch-1.html
Randy Hughes,,http://www.pro-football-reference.com,
Stan Fritts,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/stan-fritts-1.html
Rod Perry,,http://www.pro-football-reference.com,
Charlie Hall,,http://www.pro-football-reference.com,
Bruce Elia,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bruce-elia-1.html
Ken Bernich,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/ken-bernich-1.html
Tom Donchez,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-donchez-1.html
Bruce Adams,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bruce-adams-1.html
Harold Evans,,http://www.pro-football-reference.com,
Roosevelt Leaks,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/roosevelt-leaks-1.html
Morris Owens,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/morris-owens-1.html
Stan Rogers,,http://www.pro-football-reference.com,
Mike Thomas,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-thomas-3.html
John Zimba,,http://www.pro-football-reference.com,
Revie Sorey,,http://www.pro-football-reference.com,
Kevin Nosbusch,,http://www.pro-football-reference.com,
Wayne Hammond,,http://www.pro-football-reference.com,
Kyle Davis,,http://www.pro-football-reference.com,
Wayne Bullock,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/wayne-bullock-1.html
John McCrumbly,,http://www.pro-football-reference.com,
Steve Grogan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-grogan-1.html
Steve Freeman,,http://www.pro-football-reference.com,
Joe Wysock,,http://www.pro-football-reference.com,
Jim Cope,,http://www.pro-football-reference.com,
Pat McInally,,http://www.pro-football-reference.com,
Rubin Carter,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/rubin-carter-1.html
Jeff West,,http://www.pro-football-reference.com,
Greg McCrary,,http://www.pro-football-reference.com,
Harvey Goodman,,http://www.pro-football-reference.com,
Charles Waddell,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/charles-waddell-1.html
Rick Nuzum,,http://www.pro-football-reference.com,
Barry Hill,,http://www.pro-football-reference.com,
David Humm,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dave-humm-1.html
Robert Miller,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/robert-miller-2.html
Brent Sexton,,http://www.pro-football-reference.com,
Don Westbrook,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/don-westbrook-1.html
Fulton Kuykendall,,http://www.pro-football-reference.com,
Doug Payton,,http://www.pro-football-reference.com,
John Carroll,,http://www.pro-football-reference.com,
Bob Avellini,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bob-avellini-1.html
Billy Shields,,http://www.pro-football-reference.com,
Morris LaGrand,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/morris-lagrand-1.html
Fred Cooper,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/fred-cooper-2.html
Dave Wasick,,http://www.pro-football-reference.com,
Darius McCarthy,,http://www.pro-football-reference.com,
Horace King,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/horace-king-1.html
Tom Shuman,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-shuman-1.html
Steve Towle,,http://www.pro-football-reference.com,
Dennis Franklin,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dennis-franklin-1.html
Rollen Smith,,http://www.pro-football-reference.com,
Jesse O'Neal,,http://www.pro-football-reference.com,
Mark Doak,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mark-doak-1.html
Rolly Woolsey,,http://www.pro-football-reference.com,
Mike Lemon,,http://www.pro-football-reference.com,
Charles Miller,,http://www.pro-football-reference.com,
Tom Hicks,,http://www.pro-football-reference.com,
Larry Jameson,,http://www.pro-football-reference.com,
Tom Alward,,http://www.pro-football-reference.com,
Henry Hynoski,,http://www.pro-football-reference.com,
Bubba Broussard,,http://www.pro-football-reference.com,
Marvin Crenshaw,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/marvin-crenshaw-1.html
Kim Jones,,http://www.pro-football-reference.com,
Jim Obradovich,,http://www.pro-football-reference.com,
Mike Esposito,,http://www.pro-football-reference.com,
Steve Joachim,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-joachim-1.html
Merle Wang,,http://www.pro-football-reference.com,
Mike Biehle,,http://www.pro-football-reference.com,
Steve Rogers,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-rogers-1.html
Rickey Young,,http://www.pro-football-reference.com,
Tony Giaquinto,,http://www.pro-football-reference.com,
Gil Chapman,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gil-chapman-1.html
Bill Capraun,,http://www.pro-football-reference.com,
Derrel Luce,,http://www.pro-football-reference.com,
Mike Murphy,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-murphy-2.html
Chris Devlin,,http://www.pro-football-reference.com,
Mark Cotney,,http://www.pro-football-reference.com,
Lawrence Williams,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/lawrence-williams-1.html
Mike Hegman,,http://www.pro-football-reference.com,
Reggie Cherry,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/reggie-cherry-1.html
Harry Banks,,http://www.pro-football-reference.com,
Pat Haden,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/pat-haden-1.html
Steve Beaird,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-beaird-1.html
Earl Douthitt,,http://www.pro-football-reference.com,
Phillip Kent,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/phillip-kent-1.html
James Daniels,,http://www.pro-football-reference.com,
Henry Greene,,http://www.pro-football-reference.com,
Wayne Mattingly,,http://www.pro-football-reference.com,
John Tate,,http://www.pro-football-reference.com,
John Bushong,,http://www.pro-football-reference.com,
Brent Adams,,http://www.pro-football-reference.com,
Barry Santini,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/barry-santini-1.html
Greg Denboer,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/greg-denboer-1.html
John Adams,,http://www.pro-football-reference.com,
Wayne Hoffman,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/wayne-hoffman-1.html
Tom Kropp,,http://www.pro-football-reference.com,
Preston Kendrick,,http://www.pro-football-reference.com,
Mario Cage,,http://www.pro-football-reference.com,
James Scott,,http://www.pro-football-reference.com,
Leonard Thompson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/leonard-thompson-1.html
Ricky Davis,,http://www.pro-football-reference.com,
Jerry Lawrence,,http://www.pro-football-reference.com,
Joe Harris,,http://www.pro-football-reference.com,
Jeff Bleamer,,http://www.pro-football-reference.com,
Steve Foley,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-foley-1.html
Mitch Hoopes,,http://www.pro-football-reference.com,
John Hill,,http://www.pro-football-reference.com,
Louis Lauriano,,http://www.pro-football-reference.com,
Barry Collier,,http://www.pro-football-reference.com,
John Washington,,http://www.pro-football-reference.com,
Barney Crawford,,http://www.pro-football-reference.com,
Ralph Perretta,,http://www.pro-football-reference.com,
Joe Hollimon,,http://www.pro-football-reference.com,
Al Humphrey,,http://www.pro-football-reference.com,
Royce McKinney,,http://www.pro-football-reference.com,
Mike Mahoney,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-mahoney-1.html
Brad Davis,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/brad-davis-1.html
Roger Stillwell,,http://www.pro-football-reference.com,
Larry Poole,,http://www.pro-football-reference.com,
Larry Keller,,http://www.pro-football-reference.com,
Floyd Hogan,,http://www.pro-football-reference.com,
Mike Strachan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-strachan-1.html
Jay Lynn Hodgin,,http://www.pro-football-reference.com,
James Johnson,,http://www.pro-football-reference.com,
Steve Strinko,,http://www.pro-football-reference.com,
Greg Dubinetz,,http://www.pro-football-reference.com,
Bob Bruer,,http://www.pro-football-reference.com,
Eugene Clark,,http://www.pro-football-reference.com,
Dan Natale,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dan-natale-1.html
Ed Taylor,,http://www.pro-football-reference.com,
Roussell Williams,,http://www.pro-football-reference.com,
Ed Jones,,http://www.pro-football-reference.com,
Lofell Williams,,http://www.pro-football-reference.com,
Dallas Hickman,,http://www.pro-football-reference.com,
Gordy Riegel,,http://www.pro-football-reference.com,
Caesar Douglas,,http://www.pro-football-reference.com,
James Wilson,,http://www.pro-football-reference.com,
Harry Knight,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/harry-knight-1.html
John Passananti,,http://www.pro-football-reference.com,
Bruce Reimer,,http://www.pro-football-reference.com,
Terry McClowry,,http://www.pro-football-reference.com,
Phil Waganheim,,http://www.pro-football-reference.com,
Marshall Mills,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/marshall-mills-1.html
Stan Lewis,,http://www.pro-football-reference.com,
Clyde Russell,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/clyde-russell-1.html
Hank Englehardt,,http://www.pro-football-reference.com,
Chuck Heater,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/chuck-heater-1.html
Otha Bradley,,http://www.pro-football-reference.com,
Donnie Layton,,http://www.pro-football-reference.com,
Bill Cooke,,http://www.pro-football-reference.com,
Rocky Felker,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/rockey-felker-1.html
Alan Pringle,,http://www.pro-football-reference.com,
Kirt Heyer,,http://www.pro-football-reference.com,
Ken Schroy,,http://www.pro-football-reference.com,
Charles James,,http://www.pro-football-reference.com,
Brad Boyd,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/brad-boyd-1.html
Steve Haggerty,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-haggerty-1.html
Dennis Booker,,http://www.pro-football-reference.com,
Roland Hooks,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/roland-hooks-1.html
Mike Julius,,http://www.pro-football-reference.com,
Mike McGraw,,http://www.pro-football-reference.com,
Joe Jackson,,http://www.pro-football-reference.com,
Joe Danelo,,http://www.pro-football-reference.com,
Neil Clabo,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/neil-clabo-1.html
Steve Sylvester,,http://www.pro-football-reference.com,
Archie Gray,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/archie-gray-1.html
Dave Hazel,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/dave-hazel-1.html
George Martin,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/george-martin-1.html
Jeff Merrow,,http://www.pro-football-reference.com,
Mike Dean,,http://www.pro-football-reference.com,
Tom Marinelli,,http://www.pro-football-reference.com,
Danny Lee,,http://www.pro-football-reference.com,
Vince Phason,,http://www.pro-football-reference.com,
Dale Hegland,,http://www.pro-football-reference.com,
Bob Martin,,http://www.pro-football-reference.com,
Gene Hernandez,,http://www.pro-football-reference.com,
John Sawyer,,http://www.pro-football-reference.com,
Rene Garnett,,http://www.pro-football-reference.com,
Keith Rowen,,http://www.pro-football-reference.com,
Jon Bradford,,http://www.pro-football-reference.com,
Steve Myers,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-myers-1.html
Marvin Cobb,,http://www.pro-football-reference.com,
Ardell Johnson,,http://www.pro-football-reference.com,
Greg Krpalek,,http://www.pro-football-reference.com,
Tom Drake,,http://www.pro-football-reference.com,
Jerry Latin,,http://www.pro-football-reference.com,
Howard Strickland,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/howard-strickland-1.html
Jerry Hackenbruck,,http://www.pro-football-reference.com,
John Dilworth,,http://www.pro-football-reference.com,
